date,time,build,subject,trialcode,blocknum,trialnum,latency,response,correct,stimulus1,blockcode,stimulusitem2,stimulusitem3,stimulusitem4,stimulusitem5
22817,19:57:58,5.0.6.0,6,whiteindirect,4,57,347,plus2,0,w04.bmp,Judgeindirect,blacksquare2.gif,pic26.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,blackindirect,4,58,334,plus2,0,b10.bmp,Judgeindirect,blacksquare2.gif,pic39.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,whiteindirect,4,59,474,plus2,0,w02.bmp,Judgeindirect,blacksquare2.gif,pic38.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,neutral,4,60,3224,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic9.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,blackindirect,4,61,409,plus2,0,b03.bmp,Judgeindirect,blacksquare2.gif,pic75.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,neutral,4,62,266,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic36.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,neutral,4,63,264,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic20.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,whiteindirect,4,64,775,plus2,0,w06.bmp,Judgeindirect,blacksquare2.gif,pic60.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,whiteindirect,4,65,361,plus2,0,w08.bmp,Judgeindirect,blacksquare2.gif,pic6.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,neutral,4,66,292,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic1.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,blackindirect,4,67,290,plus2,0,b11.bmp,Judgeindirect,blacksquare2.gif,pic57.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,whiteindirect,4,68,199,plus2,0,w05.bmp,Judgeindirect,blacksquare2.gif,pic46.bmp,Mask.bmp,0
